,load
3220,0.520077503
3221,0.789228734
3222,0.936246886
3223,0.876390072
3224,0.788303376
3225,0.745176901
3226,0.71535792
3227,0.674834396
3228,0.642987756
3229,0.62007631
3230,0.63991254
3231,0.735345853
3232,0.90443548
3233,0.999341762
3234,1.05279232
3235,1.154697823
3236,1.203281637
3237,0.979304158
3238,0.739560363
3239,0.490079656
3240,0.389229794
3241,0.349037002
3242,0.348231783
3243,0.378447913
3244,0.513067557
3245,0.777030317
3246,0.928524664
3247,0.873963692
3248,0.793923512
3249,0.758603028
3250,0.714278633
3251,0.673929419
3252,0.642036702
3253,0.619195217
3254,0.638930459
3255,0.734100102
3256,0.903391902
3257,0.997875992
3258,1.051105232
3259,1.153312324
3260,1.202149832
3261,0.978434592
3262,0.739034423
3263,0.490018236
3264,0.391886466
3265,0.361309426
3266,0.363850589
3267,0.389443752
3268,0.517770277
3269,0.772363673
3270,0.931132698
3271,0.885913495
3272,0.813623024
3273,0.784040713
3274,0.734779319
3275,0.687227905
3276,0.650229682
3277,0.624045894
3278,0.642970469
3279,0.73443811
3280,0.911561355
3281,0.997822319
3282,1.050916827
3283,1.153107608
3284,1.20200644
3285,0.978482901
3286,0.746009538
3287,0.511406439
3288,0.417027135
3289,0.380735707
3290,0.378099517
3291,0.398632126
3292,0.522664375
3293,0.774138344
3294,0.931369846
3295,0.884457198
3296,0.810333867
3297,0.786679339
3298,0.742605626
3299,0.697354046
3300,0.660640431
3301,0.634316433
3302,0.64969148
3303,0.737444961
3304,0.911124604
3305,1.000558812
3306,1.049433866
3307,1.151650683
3308,1.200655238
3309,0.977315751
3310,0.738393855
3311,0.495865136
3312,0.404328621
3313,0.368421569
3314,0.365863198
3315,0.386989532
3316,0.509276507
3317,0.763906704
3318,0.9139285
3319,0.861217819
3320,0.779596951
3321,0.739165233
3322,0.710195658
3323,0.670447834
3324,0.638844761
3325,0.616407923
3326,0.636090342
3327,0.730948617
3328,0.899297796
3329,0.99303533
3330,1.046220009
3331,1.148669169
3332,1.197805999
3333,0.974830563
3334,0.736506631
3335,0.488174129
3336,0.392961245
3337,0.350958687
3338,0.344680881
3339,0.366390272
3340,0.497686425
3341,0.771984262
3342,0.947764467
3343,0.90531375
3344,0.838892721
3345,0.813024519
3346,0.771262688
3347,0.719599789
3348,0.683090008
3349,0.65644632
3350,0.674781449
3351,0.772479857
3352,0.944350708
3353,1.044231897
3354,1.100936361
3355,1.202413542
3356,1.247159689
3357,1.014346943
3358,0.767526594
3359,0.520180923
3360,0.425944015
3361,0.391457178
3362,0.390502521
3363,0.416834222
3364,0.547578631
3365,0.815007274
3366,0.983348457
3367,0.944198703
3368,0.874966734
3369,0.853290892
3370,0.80563817
3371,0.756344916
3372,0.715088986
3373,0.685824214
3374,0.70365602
3375,0.797328988
3376,0.98090155
3377,1.063584304
3378,1.116292145
3379,1.213137974
3380,1.255561196
3381,1.026904196
3382,0.778479485
3383,0.523907421
3384,0.419323865
3385,0.381602192
3386,0.377568805
3387,0.395733526
3388,0.514246826
3389,0.76513598
3390,0.913131818
3391,0.862318155
3392,0.783332719
3393,0.746345057
3394,0.706856315
3395,0.66765438
3396,0.636489704
3397,0.614400477
3398,0.633999647
3399,0.72859227
3400,0.89625264
3401,0.989348606
3402,1.042365882
3403,1.145290456
3404,1.195055292
3405,0.972909019
3406,0.735307073
3407,0.487857246
3408,0.38819755
3409,0.347843655
3410,0.345877602
3411,0.369915569
3412,0.492449068
3413,0.741568159
3414,0.897661982
3415,0.850658092
3416,0.769772494
3417,0.733292026
3418,0.70525459
3419,0.666325006
3420,0.635291628
3421,0.613288441
3422,0.632757966
3423,0.727238055
3424,0.894652395
3425,0.987571092
3426,1.040484466
3427,1.143500373
3428,1.193416658
3429,0.971586614
3430,0.734238351
3431,0.48709578
3432,0.387484737
3433,0.347129527
3434,0.341506365
3435,0.35984209
3436,0.480473261
3437,0.731202231
3438,0.890577003
3439,0.841330718
3440,0.767760386
3441,0.73149208
3442,0.703750354
3443,0.664938155
3444,0.633807947
3445,0.611984601
3446,0.631578545
3447,0.725938623
3448,0.892819115
3449,0.985775522
3450,1.039100832
3451,1.153687758
3452,1.191803623
3453,0.970301076
3454,0.733299272
3455,0.486584119
3456,0.38705988
3457,0.346768546
3458,0.341335952
3459,0.359561207
3460,0.479549229
3461,0.729431964
3462,0.888587492
3463,0.83951116
3464,0.766281984
3465,0.735902703
3466,0.703051887
3467,0.664352193
3468,0.633489988
3469,0.611696017
3470,0.631373022
3471,0.725615425
3472,0.892650656
3473,0.985190629
3474,1.038063464
3475,1.141375334
3476,1.19159293
3477,0.970285146
3478,0.733556082
3479,0.487050768
3480,0.352279075
3481,0.325619068
3482,0.330876196
3483,0.331349581
3484,0.3642739
3485,0.432087598
3486,0.514216162
3487,0.44285292
3488,0.368460942
3489,0.369486534
3490,0.363433525
3491,0.364021672
3492,0.360093775
3493,0.366315763
3494,0.3901012
3495,0.46277996
3496,0.59458375
3497,0.632196038
3498,0.672999121
3499,0.801828331
3500,0.885171539
3501,0.739591064
3502,0.593534783
3503,0.435795241
3504,0.375634854
3505,0.349205939
3506,0.348183906
3507,0.345782579
3508,0.373685635
3509,0.437756599
3510,0.519087867
3511,0.446801274
3512,0.367136729
3513,0.357377281
3514,0.348332987
3515,0.351828745
3516,0.349119283
3517,0.357875796
3518,0.381170864
3519,0.457602653
3520,0.579511956
3521,0.628668792
3522,0.671795939
3523,0.800686461
3524,0.881748351
3525,0.730871471
3526,0.582801927
3527,0.418080817
3528,0.352320696
3529,0.326788672
3530,0.330458033
3531,0.332658088
3532,0.367361502
3533,0.433887646
3534,0.516589217
3535,0.439644522
3536,0.357954021
3537,0.348324035
3538,0.347340098
3539,0.351738137
3540,0.349007784
3541,0.357751957
3542,0.381018165
3543,0.457538468
3544,0.579368088
3545,0.628356038
3546,0.671389497
3547,0.800229876
3548,0.881281292
3549,0.73035725
3550,0.582392083
3551,0.417769135
3552,0.387261983
3553,0.347108416
3554,0.341355627
3555,0.362320609
3556,0.48750916
3557,0.738852102
3558,0.885074059
3559,0.832442342
3560,0.759819802
3561,0.724795359
3562,0.698119696
3563,0.660060255
3564,0.629562395
3565,0.608225153
3566,0.62792597
3567,0.72151432
3568,0.887205157
3569,0.979122438
3570,1.032055343
3571,1.135806198
3572,1.186607672
3573,0.966521266
3574,0.731131337
3575,0.4857255
3576,0.386719908
3577,0.346647705
3578,0.340988953
3579,0.358652165
3580,0.476244215
3581,0.721675778
3582,0.879453587
3583,0.830631638
3584,0.758252904
3585,0.725119797
3586,0.697170734
3587,0.65933416
3588,0.629004594
3589,0.607661573
3590,0.627345612
3591,0.720951498
3592,0.886599942
3593,0.978040148
3594,1.030760634
3595,1.134645488
3596,1.185675992
3597,0.965752724
3598,0.730597426
3599,0.485665045
3600,0.387183441
3601,0.349659834
3602,0.357169696
3603,0.387440711
3604,0.510369248
3605,0.756193094
3606,0.910042098
3607,0.858844681
3608,0.777977477
3609,0.74585224
3610,0.698602784
3611,0.658530358
3612,0.628272779
3613,0.606979611
3614,0.626653516
3615,0.720269125
3616,0.885779375
3617,0.977020619
3618,1.029771663
3619,1.133717951
3620,1.184884393
3621,0.965201544
3622,0.730253376
3623,0.485465383
3624,0.360959811
3625,0.320847273
3626,0.315403082
3627,0.333596505
3628,0.447004315
3629,0.681446361
3630,0.827019458
3631,0.784812484
3632,0.724430577
3633,0.69285353
3634,0.663652908
3635,0.625827318
3636,0.595716015
3637,0.573469488
3638,0.592775075
3639,0.675292444
3640,0.827703694
3641,0.908258354
3642,0.946094498
3643,1.031620188
3644,1.107474067
3645,0.923134381
3646,0.693420243
3647,0.455662836
3648,0.360101387
3649,0.320035481
3650,0.314685374
3651,0.332666335
3652,0.445602212
3653,0.679160299
3654,0.824557456
3655,0.782633667
3656,0.722634086
3657,0.691668907
3658,0.662923523
3659,0.625454819
3660,0.595631779
3661,0.573387979
3662,0.592966129
3663,0.675555951
3664,0.827861527
3665,0.9082104
3666,0.945878094
3667,1.0315248
3668,1.107488464
3669,0.923349166
3670,0.693931708
3671,0.456211162
3672,0.36576053
3673,0.324045642
3674,0.317922966
3675,0.33846588
3676,0.459159589
3677,0.710224501
3678,0.867072072
3679,0.833273082
3680,0.778563476
3681,0.747250561
3682,0.715399355
3683,0.672214707
3684,0.637332251
3685,0.610954309
3686,0.629153027
3687,0.714097994
3688,0.869325011
3689,0.955144184
3690,0.996125831
3691,1.08059827
3692,1.152359055
3693,0.958728143
3694,0.714259814
3695,0.463668648
3696,0.364532657
3697,0.323017251
3698,0.31679225
3699,0.337190187
3700,0.457380777
3701,0.707477917
3702,0.864107696
3703,0.830318539
3704,0.775738237
3705,0.744386343
3706,0.712594203
3707,0.669574088
3708,0.670556732
3709,0.755427254
3710,0.871958106
3711,1.047268743
3712,1.167956943
3713,1.300691668
3714,1.319710279
3715,1.337840648
3716,1.368141719
3717,1.094564971
3718,0.75012162
3719,0.462807432
3720,0.359145035
3721,0.318979147
3722,0.313503233
3723,0.331253306
3724,0.442935485
3725,0.673882145
3726,0.818434638
3727,0.77651296
3728,0.716654127
3729,0.685852006
3730,0.670532325
3731,0.727523869
3732,0.835712048
3733,0.92858385
3734,1.098141191
3735,1.315967084
3736,1.579211405
3737,1.63188917
3738,1.395991139
3739,1.493782225
3740,1.507147473
3741,1.207370527
3742,0.855503981
3743,0.524128489
3744,0.35867311
3745,0.318468395
3746,0.312951991
3747,0.330434731
3748,0.441628744
3749,0.671749003
3750,0.816093203
3751,0.774248875
3752,0.714741888
3753,0.839661028
3754,0.853607511
3755,0.906753975
3756,0.988374581
3757,1.096872106
3758,1.199153653
3759,1.315353095
3760,1.523750063
3761,1.573711679
3762,1.541471008
3763,1.554765801
3764,1.577757067
3765,1.296609126
3766,0.956514848
3767,0.605556078
3768,0.45198426
3769,0.368996747
3770,0.312757211
3771,0.33020396
3772,0.441113013
3773,0.670605352
3774,0.815042794
3775,0.773261806
3776,0.713637894
3777,0.683269185
3778,0.74838412
3779,0.761020743
3780,0.806966029
3781,0.887209876
3782,1.033861048
3783,1.241325254
3784,1.47479653
3785,1.54990819
3786,1.527331804
3787,1.352665844
3788,1.298155579
3789,0.952457055
3790,0.690017675
3791,0.454023909
3792,0.359053588
3793,0.318937044
3794,0.313456413
3795,0.330777934
3796,0.441197781
3797,0.669800598
3798,0.813626036
3799,0.771705989
3800,0.712439869
3801,0.682349505
3802,0.654455285
3803,0.675245698
3804,0.785610057
3805,0.908426914
3806,1.111120553
3807,1.326149046
3808,1.582340611
3809,1.641019541
3810,1.601973401
3811,1.55085064
3812,1.54036205
3813,1.250449558
3814,0.917128844
3815,0.58993292
3816,0.44038278
3817,0.358483687
3818,0.321940622
3819,0.329617363
3820,0.442962796
3821,0.702645073
3822,0.884799738
3823,0.835123244
3824,0.787825173
3825,0.820589195
3826,0.898148659
3827,0.983675335
3828,1.135382477
3829,1.298907926
3830,1.493049026
3831,1.65421951
3832,1.90536085
3833,1.884547646
3834,1.782677684
3835,1.607169759
3836,1.665759765
3837,1.108280663
3838,0.688811531
3839,0.453177048
3840,0.366537401
3841,0.321473349
3842,0.315244737
3843,0.334932806
3844,0.452353941
3845,0.697205427
3846,0.852187282
3847,0.818664321
3848,0.765256043
3849,0.73555624
3850,0.705193057
3851,0.66328833
3852,0.638113092
3853,0.641508069
3854,0.67198821
3855,0.77655432
3856,0.878641914
3857,1.00569493
3858,1.138233636
3859,1.20913033
3860,1.285943931
3861,1.049267334
3862,0.723015457
3863,0.461144313
3864,0.362956498
3865,0.321689698
3866,0.315460849
3867,0.335180328
3868,0.452273684
3869,0.696251019
3870,0.850877869
3871,0.817201857
3872,0.763780784
3873,0.734051872
3874,0.736446489
3875,0.79088767
3876,0.841050679
3877,0.927252894
3878,1.136100024
3879,1.315445573
3880,1.585903946
3881,1.640361686
3882,1.593186829
3883,1.536053167
3884,1.533112742
3885,1.210838401
3886,0.869649548
3887,0.521723792
3888,0.358147983
3889,0.318660828
3890,0.313053705
3891,0.329891686
3892,0.438559296
3893,0.66386256
3894,0.806753764
3895,0.764918724
3896,0.71472949
3897,0.816736719
3898,0.880846212
3899,0.979374362
3900,1.110941225
3901,1.245404439
3902,1.411933451
3903,1.600086142
3904,1.845729654
3905,1.831974412
3906,1.724442291
3907,1.637347406
3908,1.680314598
3909,1.362706796
3910,0.992239665
3911,0.629227414
3912,0.462296806
3913,0.343593116
3914,0.31217159
3915,0.328872978
3916,0.43715673
3917,0.66187209
3918,0.809772206
3919,0.802186972
3920,0.834752284
3921,0.942819051
3922,1.012952404
3923,1.105935996
3924,1.218998059
3925,1.371803058
3926,1.504452163
3927,1.681417992
3928,1.857394293
3929,1.865511912
3930,1.716645826
3931,1.653087281
3932,1.60610643
3933,1.289433839
3934,0.941467585
3935,0.573112415
3936,0.407940649
3937,0.317795266
3938,0.312259123
3939,0.328941869
3940,0.436843809
3941,0.660844691
3942,0.803382415
3943,0.762050668
3944,0.703941768
3945,0.675393356
3946,0.648794413
3947,0.612919116
3948,0.584121967
3949,0.569427937
3950,0.615527686
3951,0.725513997
3952,0.813753549
3953,1.015723284
3954,1.041046144
3955,1.11896203
3956,1.182391256
3957,0.945413074
3958,0.686351881
3959,0.451870673
3960,0.358057305
3961,0.318194205
3962,0.312601688
3963,0.329208951
3964,0.43672776
3965,0.659970434
3966,0.802218747
3967,0.760766879
3968,0.702750696
3969,0.674169628
3970,0.64760326
3971,0.617890455
3972,0.722070761
3973,0.845727267
3974,1.084099123
3975,1.370530932
3976,1.761531863
3977,1.86792659
3978,1.894806957
3979,1.845145195
3980,1.851034603
3981,1.510035132
3982,1.127278962
3983,0.729863321
3984,0.532271709
3985,0.423938217
3986,0.379291421
3987,0.360566872
3988,0.461848052
3989,0.710706501
3990,0.90472633
3991,0.865978566
3992,0.917092771
3993,1.18397615
3994,1.287921233
3995,1.48390142
3996,1.75149657
3997,2.005032317
3998,2.296457072
3999,2.547759396
4000,2.984571642
4001,2.798808279
4002,2.522447028
4003,2.328748896
4004,2.216601144
4005,1.791751241
4006,1.355409407
4007,0.952147368
4008,0.715541199
4009,0.593410255
4010,0.510548453
4011,0.480748215
4012,0.578519092
4013,0.850792864
4014,1.084805571
4015,1.11062911
4016,1.11206158
4017,1.168623055
4018,1.249033019
4019,1.297597719
4020,1.347094451
4021,1.426937786
4022,1.541630295
4023,1.675349993
4024,1.916835412
4025,1.935759894
4026,1.890781854
4027,1.782220326
4028,1.739111192
4029,1.420804653
4030,1.0023749
4031,0.598583421
4032,0.43035542
4033,0.323532488
4034,0.314397319
4035,0.333441502
4036,0.447386184
4037,0.685880243
4038,0.838762872
4039,0.805281395
4040,0.826872157
4041,0.920760822
4042,0.976692241
4043,1.07182379
4044,1.188240269
4045,1.319010109
4046,1.550120775
4047,1.757387674
4048,1.953835573
4049,2.006626639
4050,1.925080476
4051,1.837651969
4052,1.731046946
4053,1.361691512
4054,0.973922721
4055,0.587923023
4056,0.399242292
4057,0.317441915
4058,0.311919363
4059,0.328148801
4060,0.434179328
4061,0.654633445
4062,0.796001465
4063,0.754534767
4064,0.741214354
4065,0.884481143
4066,0.917092983
4067,0.895150287
4068,1.00159985
4069,0.848889238
4070,0.985632708
4071,1.106050913
4072,1.23755596
4073,1.334928054
4074,1.326361765
4075,1.387431595
4076,1.415289305
4077,1.162742821
4078,0.861018103
4079,0.551508161
4080,0.409977294
4081,0.333573111
4082,0.311572023
4083,0.327665545
4084,0.433280497
4085,0.679812162
4086,0.845704485
4087,0.872002401
4088,0.832547548
4089,0.849122843
4090,0.918337808
4091,0.978170776
4092,1.054138694
4093,1.202570914
4094,1.307170262
4095,1.291626179
4096,1.461199295
4097,1.541030447
4098,1.519862043
4099,1.541657012
4100,1.564464419
4101,1.298295554
4102,0.94715669
4103,0.599523572
4104,0.430083282
4105,0.327445972
4106,0.311577276
4107,0.327632395
4108,0.433025383
4109,0.652118783
4110,0.793114014
4111,0.761341744
4112,0.816605573
4113,0.929895746
4114,1.034484321
4115,1.175486731
4116,1.315398063
4117,1.483976833
4118,1.706629916
4119,1.942488319
4120,2.237283992
4121,2.195794603
4122,2.102352663
4123,2.036436607
4124,1.96856259
4125,1.618353471
4126,1.22259541
4127,0.860181678
4128,0.645983155
4129,0.497210386
4130,0.445017256
4131,0.434846467
4132,0.524666228
4133,0.789283198
4134,0.96450819
4135,0.969248934
4136,1.027198546
4137,1.256874826
4138,1.351912055
4139,1.558150126
4140,1.780165351
4141,1.972738548
4142,2.142822861
4143,1.919650515
4144,1.978910559
4145,2.0606308
4146,1.979868964
4147,1.84558031
4148,1.755163958
4149,1.397869224
4150,1.007879273
4151,0.641470288
4152,0.357040752
4153,0.317755136
4154,0.312073351
4155,0.327986538
4156,0.432612791
4157,0.650451587
4158,0.791139489
4159,0.74994482
4160,0.692889687
4161,0.665333436
4162,0.763886669
4163,0.843988633
4164,0.929870405
4165,1.071239272
4166,1.174334626
4167,1.371466656
4168,1.632117022
4169,1.697106953
4170,1.577545149
4171,1.473367708
4172,1.489380713
4173,1.116508529
4174,0.87712464
4175,0.529174301
4176,0.39230802
4177,0.320290433
4178,0.313942353
4179,0.332334966
4180,0.4441962
4181,0.678371626
4182,0.829932241
4183,0.79671538
4184,0.768640165
4185,0.854065809
4186,0.942059696
4187,1.021019419
4188,1.167113034
4189,1.348720742
4190,1.509994642
4191,1.678691892
4192,1.931488381
4193,1.92285823
4194,1.864091624
4195,1.802170127
4196,1.774216384
4197,1.451027633
4198,1.083897276
4199,0.709750364
4200,0.539032393
4201,0.460486528
4202,0.402713504
4203,0.412567337
4204,0.520404655
4205,0.795996735
4206,1.00837354
4207,0.985981728
4208,0.972400866
4209,1.073810208
4210,1.129937898
4211,1.211093987
4212,1.34735529
4213,1.53236302
4214,1.761283268
4215,2.0063317
4216,2.399931934
4217,2.297479825
4218,1.782277866
4219,1.684835598
4220,1.657881737
4221,1.331705312
4222,0.942659434
4223,0.543500277
4224,0.369544914
4225,0.316972407
4226,0.311256024
4227,0.32706148
4228,0.43074911
4229,0.647129508
4230,0.787505229
4231,0.746520907
4232,0.689923404
4233,0.663314595
4234,0.6384807
4235,0.604270374
4236,0.576454506
4237,0.556219206
4238,0.575597913
4239,0.655904395
4240,0.803617881
4241,0.889056442
4242,0.937976319
4243,1.005316663
4244,1.084292351
4245,0.905322768
4246,0.68169584
4247,0.45003747
4248,0.357151719
4249,0.317639141
4250,0.312099519
4251,0.327861816
4252,0.431232372
4253,0.646755963
4254,0.786664342
4255,0.745473443
4256,0.688865201
4257,0.662119869
4258,0.637315201
4259,0.603027228
4260,0.664301207
4261,0.756025047
4262,0.88610438
4263,1.061451508
4264,1.279434318
4265,1.426785733
4266,1.44352879
4267,1.440782281
4268,1.411766188
4269,1.110502652
4270,0.776909298
4271,0.449157966
4272,0.356434961
4273,0.317205064
4274,0.311523336
4275,0.327234351
4276,0.430378394
4277,0.645446751
4278,0.785249145
4279,0.74411593
4280,0.687480345
4281,0.660734226
4282,0.70229714
4283,0.784365557
4284,0.875150239
4285,1.024505168
4286,1.231480737
4287,1.454769403
4288,1.709208862
4289,1.756597939
4290,1.668536378
4291,1.433170032
4292,1.382513984
4293,1.015259475
4294,0.680515563
4295,0.449444526
4296,0.356637409
4297,0.317199503
4298,0.311477884
4299,0.32710474
4300,0.430014783
4301,0.6443141
4302,0.783808679
4303,0.742669779
4304,0.686264843
4305,0.721603207
4306,0.81638202
4307,0.906105923
4308,1.022544455
4309,1.156656007
4310,1.358864341
4311,1.585601927
4312,1.825620797
4313,1.784173992
4314,1.70712083
4315,1.66996653
4316,1.629429832
4317,1.299790919
4318,0.911406511
4319,0.566147038
4320,0.395801785
4321,0.316739467
4322,0.311037075
4323,0.326470141
4324,0.429117522
4325,0.642931012
4326,0.782369413
4327,0.741585711
4328,0.685400908
4329,0.65915518
4330,0.737789882
4331,0.833688677
4332,0.994386073
4333,1.074175908
4334,1.152642041
4335,1.320770977
4336,1.493560682
4337,1.549070964
4338,1.480135826
4339,1.447358181
4340,1.458404658
4341,1.164535579
4342,0.822552921
4343,0.48497913
4344,0.361295119
4345,0.32019763
4346,0.313926213
4347,0.33192198
4348,0.441320457
4349,0.674072038
4350,0.830119522
4351,0.796604126
4352,0.740391515
4353,0.75960115
4354,0.850493252
4355,0.905252617
4356,0.935098812
4357,1.000374014
4358,1.029621335
4359,1.148793381
4360,1.295064707
4361,1.368405722
4362,1.37740715
4363,1.420332777
4364,1.468532671
4365,1.201198171
4366,0.872860662
4367,0.535915212
4368,0.391512276
4369,0.319873496
4370,0.313454713
4371,0.331203651
4372,0.440327785
4373,0.672437886
4374,0.828374995
4375,0.795026176
4376,0.739150662
4377,0.732183741
4378,0.755544045
4379,0.812299878
4380,0.874825614
4381,0.967242523
4382,1.101230831
4383,1.315100042
4384,1.554211288
4385,1.690453243
4386,1.732511656
4387,1.74528665
4388,1.76201791
4389,1.447701662
4390,1.059488682
4391,0.695463897
4392,0.356711502
4393,0.316961019
4394,0.311039809
4395,0.326241745
4396,0.427886897
4397,0.642986421
4398,0.788077867
4399,0.74705713
4400,0.685746851
4401,0.692837775
4402,0.805157416
4403,0.856072629
4404,0.968223053
4405,1.104258626
4406,1.27114683
4407,1.465268715
4408,1.675343721
4409,1.663234263
4410,1.391041208
4411,1.260960145
4412,1.244073219
4413,0.920053925
4414,0.677800734
4415,0.450152072
4416,0.356950389
4417,0.317040248
4418,0.311452632
4419,0.326788413
4420,0.428200928
4421,0.642894185
4422,0.787510463
4423,0.746141312
4424,0.684784486
4425,0.656265578
4426,0.68932917
4427,0.75075226
4428,0.832736344
4429,0.932785948
4430,1.121848521
4431,1.34105833
4432,1.582904845
4433,1.633244243
4434,1.58619162
4435,1.560470345
4436,1.544808889
4437,1.262725399
4438,0.906551298
4439,0.577439293
4440,0.423060436
4441,0.331319328
4442,0.310739077
4443,0.325860224
4444,0.42703087
4445,0.641157775
4446,0.81196343
4447,0.857198259
4448,0.888589013
4449,1.063376954
4450,1.159293882
4451,1.330095815
4452,1.526541716
4453,1.731856413
4454,1.951864214
4455,2.140715298
4456,2.485279523
4457,2.406404865
4458,2.247519896
4459,2.116779385
4460,2.011718109
4461,1.633154934
4462,1.248981435
4463,0.864543125
4464,0.657518789
4465,0.535945878
4466,0.470821713
4467,0.432547117
4468,0.528371251
4469,0.772924345
4470,0.985377961
4471,1.028775292
4472,1.131038479
4473,1.487479177
4474,1.594922602
4475,1.800077217
4476,2.019896776
4477,2.267765848
4478,2.46548805
4479,2.738040202
4480,3.154182141
4481,2.977090547
4482,2.754647837
4483,2.527283248
4484,2.347845605
4485,1.951407731
4486,1.49252336
4487,1.057532088
4488,0.842188167
4489,0.688444788
4490,0.63008761
4491,0.592461862
4492,0.66761085
4493,0.972118806
4494,1.178097556
4495,1.254680933
4496,1.411094681
4497,1.850879728
4498,1.94877002
4499,2.126972495
4500,2.39086874
4501,2.63909096
4502,2.939909624
4503,3.117318077
4504,3.526779098
4505,3.304442292
4506,3.033532576
4507,2.704424572
4508,2.554648638
4509,2.107608935
4510,1.654321605
4511,1.243053436
4512,0.963944524
4513,0.841003118
4514,0.740017303
4515,0.674516517
4516,0.787874118
4517,1.110119298
4518,1.301268802
4519,1.316257936
4520,1.379369031
4521,1.642284329
4522,1.715941064
4523,1.850065999
4524,2.034130187
4525,2.241554815
4526,2.520787652
4527,2.723330052
4528,3.036295575
4529,2.768637625
4530,2.575673666
4531,2.397250973
4532,2.264873786
4533,1.932129538
4534,1.511901708
4535,1.127064955
4536,0.878762437
4537,0.760289242
4538,0.738558179
4539,0.690802481
4540,0.793414625
4541,1.07742673
4542,1.268722787
4543,1.270508488
4544,1.195944243
4545,1.243056495
4546,1.186380836
4547,1.178020069
4548,1.287638518
4549,1.397322297
4550,1.498785563
4551,1.660014633
4552,1.671396621
4553,1.686051738
4554,1.674744656
4555,1.680063379
4556,1.700332179
4557,1.401454406
4558,1.048973849
4559,0.700125228
4560,0.538055307
4561,0.448792996
4562,0.399753715
4563,0.36926068
4564,0.444743865
4565,0.69966803
4566,0.881570991
4567,0.740626979
4568,0.741442064
4569,0.963129761
4570,1.08568493
4571,1.169347888
4572,1.294014043
4573,1.442771596
4574,1.636106572
4575,1.844210819
4576,2.091788132
4577,2.107315986
4578,2.021599574
4579,1.90979249
4580,1.815072997
4581,1.30613265
4582,0.983906563
4583,0.712240185
4584,0.527486845
4585,0.436430837
4586,0.399993545
4587,0.363706342
4588,0.425428235
4589,0.658747356
4590,0.889928004
4591,0.900778271
4592,0.909280841
4593,0.910347734
4594,0.96397939
4595,0.998978478
4596,1.075117913
4597,1.068970005
4598,1.086003036
4599,1.14236566
4600,1.187799215
4601,1.320413074
4602,1.317673449
4603,1.367810555
4604,1.393885835
4605,1.159345985
4606,0.859361557
4607,0.559932302
4608,0.429522538
4609,0.363968718
4610,0.348138184
4611,0.361908942
4612,0.467850877
4613,0.727327315
4614,0.895042691
4615,0.861679295
4616,0.827902242
4617,0.92631821
4618,1.040746521
4619,1.227727034
4620,1.378348027
4621,1.442773534
4622,1.565558906
4623,1.893451387
4624,2.143908275
4625,2.246574743
4626,2.235055163
4627,2.105357471
4628,1.999066662
4629,1.662752191
4630,1.248606907
4631,0.859284199
4632,0.664243752
4633,0.541636984
4634,0.487981006
4635,0.472521465
4636,0.56351413
4637,0.80489624
4638,0.988405797
4639,0.94914353
4640,0.893805132
4641,1.097760028
4642,1.219146765
4643,1.580501419
4644,1.797498443
4645,1.93251746
4646,1.827304914
4647,2.173724471
4648,2.413426887
4649,2.16455289
4650,2.110287332
4651,2.051717758
4652,2.021620494
4653,1.729736136
4654,1.366191698
4655,1.010892486
4656,0.815337301
4657,0.677720929
4658,0.58050034
4659,0.509386412
4660,0.588684155
4661,0.857941292
4662,1.070517392
4663,1.106139616
4664,1.163207056
4665,1.396954526
4666,1.440918627
4667,1.529436208
4668,1.709451879
4669,1.835448592
4670,1.929820962
4671,2.037871133
4672,2.291550447
4673,2.238909981
4674,2.128477894
4675,2.049361113
4676,1.985263365
4677,1.618597585
4678,1.156486563
4679,0.54215539
4680,0.571652643
4681,0.450976216
4682,0.382454276
4683,0.349351036
4684,0.441526839
4685,0.666020284
4686,0.91074835
4687,0.934030403
4688,0.969453758
4689,1.114866991
4690,1.222295527
4691,1.329591884
4692,1.498213413
4693,1.587568388
4694,1.824416819
4695,1.976573715
4696,2.385982642
4697,2.310008837
4698,2.175821566
4699,2.034916429
4700,1.954304534
4701,1.59716442
4702,1.177507733
4703,0.797738674
4704,0.594357096
4705,0.503840969
4706,0.448808281
4707,0.400029732
4708,0.496812672
4709,0.754439924
4710,0.947473867
4711,0.965519799
4712,0.99792659
4713,1.095479903
4714,1.171201627
4715,1.267913275
4716,1.34683709
4717,1.346162475
4718,1.397710859
4719,1.506689237
4720,1.67141741
4721,1.662167689
4722,1.581871674
4723,1.593681312
4724,1.624166008
4725,1.356092182
4726,1.024939912
4727,0.694604574
4728,0.54412703
4729,0.469704936
4730,0.444575116
4731,0.438252348
4732,0.546688866
4733,0.803393731
4734,0.976490653
4735,0.923628326
4736,0.874648316
4737,0.925313803
4738,1.019512312
4739,1.139479141
4740,1.166742891
4741,1.307939035
4742,1.45061665
4743,1.659218724
4744,1.887625348
4745,2.028686547
4746,1.976557657
4747,1.958859945
4748,1.973825922
4749,1.644981443
4750,1.290211647
4751,0.908664981
4752,0.712058269
4753,0.611631037
4754,0.566710476
4755,0.542342932
4756,0.637321149
4757,0.898704518
4758,1.100358153
4759,1.141429497
4760,1.186528458
4761,1.38903789
4762,1.521776506
4763,1.632419249
4764,1.746562026
4765,2.012835067
4766,2.16923806
4767,2.420900407
4768,2.74714791
4769,2.626047667
4770,2.419436433
4771,2.268944327
4772,2.169584444
4773,1.807951615
4774,1.399776083
