,wind
3220,1.447878636
3221,1.710402655
3222,2.512642678
3223,4.046320802
3224,4.578244969
3225,4.635228839
3226,4.539387311
3227,4.550974617
3228,4.702872057
3229,4.638745696
3230,4.384981489
3231,3.686893495
3232,2.6963119
3233,1.299298861
3234,0.550523951
3235,0.519088053
3236,0.557366059
3237,0.447967205
3238,0.300875547
3239,0.281769293
3240,0.282496499
3241,0.286794282
3242,0.296776694
3243,0.297977999
3244,0.288969847
3245,0.244255385
3246,0.230942228
3247,0.10686493
3248,0.11596251
3249,0.1561835
3250,0.366629068
3251,0.625805674
3252,0.608346357
3253,0.506028947
3254,0.530870189
3255,0.513002778
3256,0.282014835
3257,0.223737783
3258,0.209634625
3259,0.437686365
3260,0.533159447
3261,0.553404936
3262,0.451751747
3263,0.352530227
3264,0.294795422
3265,0.256889421
3266,0.226639041
3267,0.207790077
3268,0.185749032
3269,0.211302751
3270,0.190481908
3271,0.089396872
3272,0.213509519
3273,0.356228944
3274,0.412884878
3275,0.4764779
3276,0.552161185
3277,0.711746987
3278,0.94310422
3279,1.010773749
3280,0.840544994
3281,0.660204619
3282,0.527166605
3283,0.575313494
3284,0.599339963
3285,0.592029827
3286,0.656583681
3287,0.737079325
3288,0.719919874
3289,0.572728042
3290,0.520863016
3291,0.467053976
3292,0.360236813
3293,0.366019924
3294,0.405995967
3295,0.397289923
3296,0.601984398
3297,0.623493218
3298,0.625375578
3299,0.67862124
3300,0.824099865
3301,1.062526191
3302,1.274897734
3303,1.224084069
3304,0.994446089
3305,0.889752022
3306,0.889987898
3307,0.864999346
3308,0.765040452
3309,0.571395649
3310,0.544401248
3311,0.544876519
3312,0.533933377
3313,0.47946376
3314,0.426151199
3315,0.409420211
3316,0.402282751
3317,0.477154722
3318,0.585913874
3319,0.628264314
3320,0.956172435
3321,1.140246779
3322,1.138013021
3323,1.153219565
3324,1.202821375
3325,1.089382949
3326,0.898547363
3327,0.65220837
3328,0.468982991
3329,0.366299719
3330,0.226218689
3331,0.195142405
3332,0.116687512
3333,0.094453942
3334,0.182207174
3335,0.449758375
3336,1.014877888
3337,1.358779225
3338,1.293230603
3339,1.182385049
3340,0.989751254
3341,1.014451968
3342,1.25408168
3343,1.746920637
3344,1.963263228
3345,1.870944368
3346,1.607215418
3347,1.289594745
3348,1.061318698
3349,0.82671376
3350,0.621439872
3351,0.501634384
3352,0.386737385
3353,0.291298075
3354,0.139885308
3355,0.082829893
3356,0.107798636
3357,0.101843757
3358,0.076117755
3359,0.0512464
3360,0.043762967
3361,0.056494376
3362,0.083646806
3363,0.111516953
3364,0.124595856
3365,0.10551313
3366,0.239026134
3367,0.485423799
3368,0.824803562
3369,1.158938549
3370,1.459703306
3371,1.672679783
3372,1.749694225
3373,1.742201102
3374,1.834862388
3375,1.955314079
3376,1.815399326
3377,1.399382357
3378,0.687707992
3379,0.331375016
3380,0.246456903
3381,0.196013701
3382,0.189365757
3383,0.243584571
3384,0.236109035
3385,0.172436576
3386,0.148229149
3387,0.143141365
3388,0.132355575
3389,0.253495553
3390,0.374279193
3391,0.547920696
3392,0.616140732
3393,0.551640841
3394,0.417279789
3395,0.298900409
3396,0.214045869
3397,0.146973931
3398,0.093216338
3399,0.063613495
3400,0.055312127
3401,0.031804559
3402,0.017380533
3403,0.034770752
3404,0.031836896
3405,0.029434299
3406,0.043572795
3407,0.080508914
3408,0.122061598
3409,0.130653504
3410,0.183286937
3411,0.210174401
3412,0.246796752
3413,0.269110165
3414,0.265172896
3415,0.261993038
3416,0.526222675
3417,0.710452394
3418,0.494565644
3419,0.248936813
3420,0.104728043
3421,0.063776837
3422,0.081580491
3423,0.0966284
3424,0.108938546
3425,0.097390318
3426,0.081811318
3427,0.089627246
3428,0.072300811
3429,0.06051039
3430,0.062370777
3431,0.067663826
3432,0.072144052
3433,0.101248081
3434,0.139021603
3435,0.180557908
3436,0.214869263
3437,0.292075837
3438,0.385949994
3439,0.564562332
3440,0.848650775
3441,0.89249221
3442,0.87163805
3443,0.839405441
3444,0.745229851
3445,0.875003878
3446,0.875287172
3447,0.81207713
3448,0.830948567
3449,0.72058496
3450,0.460271958
3451,0.387156517
3452,0.318934188
3453,0.387592751
3454,0.49535303
3455,0.626694334
3456,0.954338059
3457,1.382733163
3458,1.740813901
3459,2.376206868
3460,3.197612413
3461,3.435034557
3462,2.828067455
3463,2.260677577
3464,2.109593989
3465,2.071405763
3466,1.851838771
3467,1.087712537
3468,0.392525674
3469,0.09813034
3470,0.045834364
3471,0.070451775
3472,0.036016623
3473,0.028450559
3474,0.031198973
3475,0.010304537
3476,0.01086301
3477,0.007965584
3478,0.030613467
3479,0.110262153
3480,0.448679834
3481,0.686500026
3482,0.633834117
3483,0.515028418
3484,0.424079124
3485,0.564537278
3486,0.787872492
3487,1.552441982
3488,2.406514014
3489,2.939195584
3490,3.375218339
3491,3.786809482
3492,3.92063643
3493,3.648279009
3494,3.146513585
3495,2.764167393
3496,2.221656215
3497,1.640619724
3498,0.916941206
3499,0.62024387
3500,0.50172294
3501,0.433277096
3502,0.382842086
3503,0.338994694
3504,0.286934293
3505,0.235970852
3506,0.219995973
3507,0.227911394
3508,0.212752628
3509,0.229620218
3510,0.23282579
3511,0.233725271
3512,0.11174178
3513,0.081399755
3514,0.100691461
3515,0.157083237
3516,0.205093889
3517,0.332185548
3518,0.596457134
3519,0.481115053
3520,0.14442848
3521,0.048227934
3522,0.013134103
3523,0.023087429
3524,0.027151288
3525,0.030864866
3526,0.034876185
3527,0.029911025
3528,0.023065318
3529,0.024407479
3530,0.024770514
3531,0.031264602
3532,0.058765759
3533,0.048738668
3534,0.085408116
3535,0.140974625
3536,0.29343039
3537,0.552806075
3538,0.661930149
3539,0.701231045
3540,0.689713934
3541,0.720462213
3542,0.77369316
3543,0.726267763
3544,0.603545309
3545,0.685724728
3546,0.615146218
3547,0.64499427
3548,0.779759259
3549,0.786454402
3550,0.818190449
3551,0.875207467
3552,0.913470555
3553,0.794226711
3554,0.684456754
3555,0.494417422
3556,0.451905494
3557,0.39470975
3558,0.465708583
3559,0.396487257
3560,0.269379957
3561,0.243738955
3562,0.261650856
3563,0.197769921
3564,0.106028478
3565,0.072380372
3566,0.072838028
3567,0.130571705
3568,0.254628667
3569,0.399934143
3570,0.509414243
3571,0.584696079
3572,0.631376908
3573,0.605050519
3574,0.405666712
3575,0.324922461
3576,0.233461488
3577,0.168544872
3578,0.136317768
3579,0.11949235
3580,0.110724512
3581,0.195008305
3582,0.273008047
3583,0.415727525
3584,0.553929673
3585,0.731097404
3586,1.043147077
3587,1.223162702
3588,1.22888238
3589,1.168528512
3590,1.018490898
3591,0.797726095
3592,0.556708413
3593,0.387606639
3594,0.209604531
3595,0.097163516
3596,0.117872839
3597,0.090366198
3598,0.073934244
3599,0.070513526
3600,0.06393303
3601,0.05237935
3602,0.050391867
3603,0.049075051
3604,0.050726738
3605,0.02883201
3606,0.01199706
3607,0.031829807
3608,0.093867592
3609,0.103580135
3610,0.031806317
3611,0.014707981
3612,0.07820015
3613,0.226128022
3614,0.416471236
3615,0.563851777
3616,0.492244057
3617,0.363657092
3618,0.246455843
3619,0.355715124
3620,0.460392093
3621,0.450962332
3622,0.329866054
3623,0.228018921
3624,0.179545284
3625,0.163532002
3626,0.137377962
3627,0.118851507
3628,0.107929518
3629,0.087211071
3630,0.086453461
3631,0.115318408
3632,0.358615988
3633,0.781089928
3634,1.474860347
3635,2.117408392
3636,2.399570401
3637,2.341964928
3638,2.101544914
3639,1.71503373
3640,1.137947577
3641,0.514611445
3642,0.229749743
3643,0.310385097
3644,0.332212206
3645,0.315591821
3646,0.297838359
3647,0.298575148
3648,0.273000055
3649,0.245268296
3650,0.207207926
3651,0.186773828
3652,0.151640113
3653,0.039649533
3654,0.00886551
3655,0.003054978
3656,0.099525969
3657,0.37486484
3658,0.732371237
3659,1.218731094
3660,1.737855792
3661,2.100272307
3662,2.399064172
3663,2.537556741
3664,2.144969751
3665,1.277848475
3666,0.655644749
3667,0.556941371
3668,0.479951627
3669,0.362922086
3670,0.268707269
3671,0.206136012
3672,0.171644821
3673,0.168672943
3674,0.095780057
3675,0.057117809
3676,0.050340699
3677,0.047034334
3678,0.119069458
3679,0.153002188
3680,0.164896765
3681,0.417461804
3682,1.22850873
3683,1.979673681
3684,2.377695186
3685,2.179623754
3686,1.633453275
3687,1.072025283
3688,0.654101152
3689,0.250241129
3690,0.105507192
3691,0.190063555
3692,0.177015346
3693,0.139330498
3694,0.098424321
3695,0.092358015
3696,0.096684283
3697,0.092829649
3698,0.088097571
3699,0.071431951
3700,0.057896559
3701,0.031498583
3702,0.034240649
3703,0.023038906
3704,0.043657496
3705,0.063693514
3706,0.082015672
3707,0.13534778
3708,0.233097664
3709,0.381486497
3710,0.831440123
3711,1.304018246
3712,0.766111262
3713,0.308274076
3714,0.332458794
3715,0.582414007
3716,0.556371543
3717,0.411968524
3718,0.206008246
3719,0.098176876
3720,0.058656033
3721,0.050499427
3722,0.06838137
3723,0.065267858
3724,0.048598164
3725,0.020674364
3726,0.01764407
3727,0.010775604
3728,0.009725826
3729,0.013873881
3730,0.029232397
3731,0.050612086
3732,0.104001853
3733,0.225589926
3734,0.26352461
3735,0.146243511
3736,0.04735943
3737,0.028969851
3738,0.030353164
3739,0.090356925
3740,0.191608677
3741,0.162566374
3742,0.115694768
3743,0.118151583
3744,0.127267808
3745,0.127999177
3746,0.126602447
3747,0.123948652
3748,0.133275406
3749,0.216528521
3750,0.238581898
3751,0.123416332
3752,0.032341737
3753,0.014033596
3754,0.043401151
3755,0.103149477
3756,0.149961325
3757,0.171069324
3758,0.171419738
3759,0.153725348
3760,0.133499808
3761,0.170688297
3762,0.341139003
3763,0.53858085
3764,0.606461755
3765,0.571076166
3766,0.433858736
3767,0.342202817
3768,0.337814498
3769,0.323609084
3770,0.344150985
3771,0.386809257
3772,0.373886098
3773,0.403316916
3774,0.536631405
3775,0.617730722
3776,0.644010403
3777,0.596036109
3778,0.490231656
3779,0.372350454
3780,0.270439175
3781,0.198511649
3782,0.168106051
3783,0.125960099
3784,0.075164266
3785,0.035347019
3786,0.013034969
3787,0.009250352
3788,0.017398928
3789,0.040448911
3790,0.072540822
3791,0.09739159
3792,0.124889132
3793,0.146187267
3794,0.171711111
3795,0.168307519
3796,0.18320609
3797,0.164861459
3798,0.119650316
3799,0.079854599
3800,0.254185238
3801,0.33024453
3802,0.380118184
3803,0.394196971
3804,0.464634899
3805,0.51059532
3806,0.510330952
3807,0.527177606
3808,0.507228127
3809,0.394680697
3810,0.129165495
3811,0.117500607
3812,0.129499666
3813,0.124383102
3814,0.104815116
3815,0.045801843
3816,0.017614538
3817,0.057624597
3818,0.157807681
3819,0.18049949
3820,0.185311386
3821,0.154249198
3822,0.178810853
3823,0.244848567
3824,0.42325625
3825,0.509508398
3826,0.546184797
3827,0.616304947
3828,0.747587698
3829,0.887590885
3830,0.920936747
3831,0.806662879
3832,0.586805497
3833,0.309391385
3834,0.179709218
3835,0.327296676
3836,0.400407583
3837,0.426542558
3838,0.461756819
3839,0.467633598
3840,0.416222808
3841,0.38620797
3842,0.371895899
3843,0.328258647
3844,0.218167676
3845,0.102293561
3846,0.069927315
3847,0.032406002
3848,0.126969701
3849,0.521107836
3850,0.642220023
3851,0.817416945
3852,1.229692496
3853,1.663249868
3854,1.80939549
3855,1.529437445
3856,1.047155818
3857,0.693184601
3858,0.392369605
3859,0.448983793
3860,0.531222161
3861,0.60288827
3862,0.668118931
3863,0.611216072
3864,0.461345277
3865,0.321110643
3866,0.207471456
3867,0.174779229
3868,0.156772728
3869,0.137022189
3870,0.104088292
3871,0.056761787
3872,0.413128461
3873,0.520865324
3874,0.489739565
3875,0.51683053
3876,0.671358456
3877,0.928428193
3878,1.170949666
3879,1.155817442
3880,0.882014041
3881,0.553454599
3882,0.380882329
3883,0.468767354
3884,0.512400196
3885,0.472785906
3886,0.415314473
3887,0.332779521
3888,0.267590631
3889,0.241956832
3890,0.235980382
3891,0.236591783
3892,0.224016731
3893,0.149581801
3894,0.121350884
3895,0.067262216
3896,0.187185901
3897,0.320806915
3898,0.346699543
3899,0.355467381
3900,0.376446276
3901,0.406989061
3902,0.494630917
3903,0.557922983
3904,0.492766369
3905,0.422076208
3906,0.211741411
3907,0.323387057
3908,0.387544247
3909,0.372246166
3910,0.40330751
3911,0.39014983
3912,0.328573926
3913,0.287866897
3914,0.2741004
3915,0.268812872
3916,0.236036426
3917,0.211651852
3918,0.210093612
3919,0.113147547
3920,0.167486775
3921,0.214623412
3922,0.292361778
3923,0.418359682
3924,0.555014518
3925,0.693573138
3926,0.764319678
3927,0.657456698
3928,0.431420182
3929,0.323430865
3930,0.202285053
3931,0.372638027
3932,0.44378643
3933,0.43288364
3934,0.336852046
3935,0.22016628
3936,0.109998575
3937,0.087344959
3938,0.146233612
3939,0.232568678
3940,0.405355199
3941,0.974078159
3942,1.23226292
3943,1.55362106
3944,1.528101626
3945,1.216469814
3946,0.899464397
3947,0.671355066
3948,0.453336383
3949,0.242660064
3950,0.112715714
3951,0.072970984
3952,0.077012399
3953,0.106101435
3954,0.137403898
3955,0.171317161
3956,0.187798785
3957,0.13125131
3958,0.092638032
3959,0.066041541
3960,0.041673811
3961,0.035107634
3962,0.043046929
3963,0.06001547
3964,0.094654763
3965,0.171306916
3966,0.199799662
3967,0.328155013
3968,0.443456108
3969,0.574089997
3970,0.724087216
3971,0.886051877
3972,1.031475644
3973,1.201525906
3974,1.36527989
3975,1.436854213
3976,1.438997174
3977,1.392288464
3978,0.96695724
3979,0.468232053
3980,0.431203028
3981,0.500021273
3982,0.537328048
3983,0.501855576
3984,0.482613696
3985,0.500681028
3986,0.412228708
3987,0.339741533
3988,0.30996239
3989,0.417691758
3990,0.474004656
3991,0.433913076
3992,0.351348612
3993,0.283233951
3994,0.218707258
3995,0.159606096
3996,0.107896322
3997,0.0729756
3998,0.056424308
3999,0.042705484
4000,0.034061349
4001,0.037217452
4002,0.045136048
4003,0.060466428
4004,0.103503387
4005,0.130101877
4006,0.102081542
4007,0.065207429
4008,0.043180915
4009,0.034190338
4010,0.034939075
4011,0.047325871
4012,0.054106713
4013,0.085176137
4014,0.097699167
4015,0.168425614
4016,0.259890208
4017,0.407031701
4018,0.599049985
4019,0.796288391
4020,0.893546503
4021,0.884855794
4022,0.774974287
4023,0.633452284
4024,0.480853001
4025,0.368516787
4026,0.261601967
4027,0.245007669
4028,0.355089323
4029,0.339796941
4030,0.299005517
4031,0.271845099
4032,0.27185408
4033,0.296008846
4034,0.299945567
4035,0.261360932
4036,0.242145147
4037,0.344974996
4038,0.430483333
4039,0.753283384
4040,1.026098227
4041,1.600518933
4042,2.37557153
4043,2.985882518
4044,3.488959757
4045,3.807169077
4046,3.946419351
4047,3.882173307
4048,3.335852459
4049,2.465335161
4050,1.808918529
4051,1.594042899
4052,1.402994721
4053,1.180970051
4054,1.252148358
4055,1.262447468
4056,1.272775679
4057,1.322749516
4058,1.364568488
4059,1.336242632
4060,1.269764803
4061,1.456735735
4062,1.826265465
4063,2.707012438
4064,3.121605602
4065,3.377441978
4066,3.865460095
4067,4.455962912
4068,5.166949871
4069,5.740326732
4070,5.653052681
4071,4.666802101
4072,3.452664735
4073,2.003021284
4074,1.391668379
4075,1.352308719
4076,1.128144757
4077,0.830824276
4078,0.515373764
4079,0.238125343
4080,0.102938992
4081,0.172462978
4082,0.253939621
4083,0.20532691
4084,0.20943004
4085,0.379268407
4086,0.489141316
4087,1.061277575
4088,1.499528027
4089,1.790539811
4090,1.918902457
4091,1.799567064
4092,1.696758904
4093,1.63656785
4094,1.647329278
4095,1.504407251
4096,0.853032791
4097,0.428283956
4098,0.280987394
4099,0.377278238
4100,0.514121344
4101,0.536354212
4102,0.487339073
4103,0.451434901
4104,0.347378589
4105,0.22334123
4106,0.182905706
4107,0.196738764
4108,0.182685317
4109,0.112113204
4110,0.138226643
4111,0.215547208
4112,0.408822792
4113,0.609295628
4114,0.747411319
4115,0.974825968
4116,1.251507496
4117,1.322179532
4118,1.344291245
4119,1.251842782
4120,0.876679592
4121,0.390113212
4122,0.120122914
4123,0.105336278
4124,0.083112488
4125,0.055220047
4126,0.039604909
4127,0.031672691
4128,0.032593988
4129,0.041206347
4130,0.046653034
4131,0.056856729
4132,0.056750145
4133,0.059531153
4134,0.039979565
4135,0.01132869
4136,0.002018895
4137,0.017128804
4138,0.07913607
4139,0.204273065
4140,0.335685986
4141,0.473767939
4142,0.647565472
4143,0.744815454
4144,0.623363431
4145,0.306940767
4146,0.102839618
4147,0.084688327
4148,0.110188256
4149,0.150880452
4150,0.177190894
4151,0.191541868
4152,0.162139092
4153,0.147924657
4154,0.147425472
4155,0.152954042
4156,0.169525236
4157,0.405430287
4158,0.583007734
4159,0.923434889
4160,1.260275989
4161,1.534592795
4162,2.363586872
4163,3.233600763
4164,3.562420398
4165,3.356657922
4166,2.970821521
4167,2.380990986
4168,1.648442937
4169,1.284535933
4170,1.257891149
4171,1.426237986
4172,1.570362479
4173,1.514874084
4174,1.633110433
4175,1.717877187
4176,1.649610767
4177,1.288427004
4178,1.051261733
4179,0.873623251
4180,0.65887176
4181,0.662739786
4182,0.762298347
4183,1.5731318
4184,2.294237786
4185,2.552302493
4186,2.355877274
4187,2.153704385
4188,1.97244442
4189,1.710516055
4190,1.437231284
4191,1.204330655
4192,0.837893622
4193,0.518435305
4194,0.276905808
4195,0.265806033
4196,0.280617508
4197,0.277334618
4198,0.269197757
4199,0.242298668
4200,0.190488773
4201,0.152150891
4202,0.124657361
4203,0.104227042
4204,0.082358157
4205,0.071793792
4206,0.039481685
4207,0.045828298
4208,0.015239645
4209,0.014627666
4210,0.070768556
4211,0.245270923
4212,0.435876259
4213,0.553397962
4214,0.653542576
4215,0.644305439
4216,0.511284583
4217,0.379675718
4218,0.225564383
4219,0.286293187
4220,0.344940513
4221,0.340831243
4222,0.343959556
4223,0.343773313
4224,0.326752503
4225,0.287533972
4226,0.250207601
4227,0.229871919
4228,0.163766243
4229,0.128574821
4230,0.045008334
4231,0.093537405
4232,0.190389831
4233,0.259734776
4234,0.353097931
4235,0.468702462
4236,0.566192877
4237,0.607624077
4238,0.617368989
4239,0.599019007
4240,0.504955717
4241,0.297239028
4242,0.134601543
4243,0.223443007
4244,0.263956679
4245,0.337002026
4246,0.310361626
4247,0.255844827
4248,0.191060553
4249,0.131239705
4250,0.065366637
4251,0.025624452
4252,0.015274033
4253,0.019447037
4254,0.016567692
4255,0.004447494
4256,0.032076127
4257,0.053080338
4258,0.143890464
4259,0.342732699
4260,0.594144292
4261,0.868411917
4262,1.090574897
4263,1.143000922
4264,0.969571143
4265,0.563621173
4266,0.219791282
4267,0.254366806
4268,0.287497602
4269,0.268758485
4270,0.248427935
4271,0.23364342
4272,0.226107341
4273,0.217404205
4274,0.201599537
4275,0.183567383
4276,0.171320606
4277,0.234272692
4278,0.198363372
4279,0.414710343
4280,0.351753565
4281,0.272729985
4282,0.245704247
4283,0.294374937
4284,0.406002604
4285,0.429731305
4286,0.331944822
4287,0.287438791
4288,0.233224054
4289,0.140977888
4290,0.108522255
4291,0.305433012
4292,0.574172594
4293,0.627469494
4294,0.452871665
4295,0.329013767
4296,0.29607289
4297,0.277935889
4298,0.273041903
4299,0.255739279
4300,0.241473909
4301,0.332895507
4302,0.477491292
4303,0.845980286
4304,1.116695779
4305,1.22368878
4306,1.48718567
4307,1.72252674
4308,1.971009523
4309,2.168493951
4310,2.299316129
4311,2.310912741
4312,2.25053364
4313,2.392609889
4314,2.304270743
4315,2.065194317
4316,1.338454107
4317,1.115039234
4318,0.899305457
4319,0.863452516
4320,0.800283746
4321,0.831423358
4322,0.776989467
4323,0.722062149
4324,0.571778058
4325,0.662115634
4326,0.877393642
4327,1.225270409
4328,0.976788671
4329,0.769020593
4330,0.786396055
4331,1.053118379
4332,1.575999344
4333,2.221888518
4334,2.738633963
4335,2.968806756
4336,2.855387316
4337,2.401697402
4338,1.973700576
4339,1.688897374
4340,1.304700604
4341,0.994425347
4342,0.77954655
4343,0.590332173
4344,0.43695272
4345,0.336459451
4346,0.280434986
4347,0.241926177
4348,0.22706052
4349,0.342736425
4350,0.47985451
4351,0.824754011
4352,0.949687422
4353,1.077283932
4354,1.250025242
4355,1.475347905
4356,1.777274915
4357,2.013594862
4358,1.931771361
4359,1.637742976
4360,1.092931296
4361,0.68840826
4362,0.384430745
4363,0.24777218
4364,0.222044531
4365,0.18654785
4366,0.221370781
4367,0.197578812
4368,0.145897184
4369,0.119246504
4370,0.1057523
4371,0.099608082
4372,0.084470358
4373,0.117000546
4374,0.0816559
4375,0.09316073
4376,0.052460557
4377,0.015679611
4378,0.048750127
4379,0.160793415
4380,0.323190222
4381,0.492003017
4382,0.593206221
4383,0.615755526
4384,0.540816384
4385,0.328970068
4386,0.132429778
4387,0.187745796
4388,0.172417311
4389,0.165117367
4390,0.165652516
4391,0.15952834
4392,0.154003868
4393,0.148394301
4394,0.150234579
4395,0.149115472
4396,0.135907897
4397,0.105406296
4398,0.059069745
4399,0.028658822
4400,0.101342026
4401,0.120176613
4402,0.170190558
4403,0.254464802
4404,0.30517014
4405,0.278983284
4406,0.238998455
4407,0.202189478
4408,0.179970971
4409,0.132742654
4410,0.063421333
4411,0.087599356
4412,0.083162499
4413,0.082624668
4414,0.080742546
4415,0.080555783
4416,0.075314459
4417,0.07224274
4418,0.076250111
4419,0.136088144
4420,0.17103701
4421,0.274252141
4422,0.514205001
4423,0.587687087
4424,0.396729265
4425,0.183705553
4426,0.07307065
4427,0.021827552
4428,0.005179627
4429,0.001911991
4430,0.002078574
4431,0.002671744
4432,0.003744622
4433,0.005768218
4434,0.010512534
4435,0.022203175
4436,0.039757507
4437,0.050581266
4438,0.047054637
4439,0.045334931
4440,0.044473227
4441,0.051871438
4442,0.061368195
4443,0.08075894
4444,0.098262191
4445,0.153668931
4446,0.213589289
4447,0.266487769
4448,0.397194882
4449,0.559019417
4450,0.785729519
4451,0.881645971
4452,0.909213006
4453,0.945539401
4454,1.025604995
4455,1.020886359
4456,0.86294181
4457,0.591958814
4458,0.2772043
4459,0.188232326
4460,0.218175593
4461,0.218764027
4462,0.188708352
4463,0.132389667
4464,0.103341098
4465,0.117461472
4466,0.143877268
4467,0.146277262
4468,0.133373487
4469,0.15516227
4470,0.215364143
4471,0.311689701
4472,0.357149353
4473,0.300676402
4474,0.292156072
4475,0.341303733
4476,0.439124505
4477,0.655906475
4478,0.976042341
4479,1.156569904
4480,0.987156777
4481,0.595319704
4482,0.42503741
4483,0.353442011
4484,0.405659949
4485,0.436904611
4486,0.50766034
4487,0.395624214
4488,0.184573209
4489,0.078817938
4490,0.052956917
4491,0.054387135
4492,0.064905316
4493,0.093446607
4494,0.08672658
4495,0.04561531
4496,0.0610102
4497,0.237701269
4498,0.691364048
4499,1.221468237
4500,1.342102306
4501,1.067293621
4502,0.744340161
4503,0.482869783
4504,0.266513259
4505,0.130022153
4506,0.060225099
4507,0.106061441
4508,0.16609454
4509,0.2399094
4510,0.194699333
4511,0.147716393
4512,0.127391446
4513,0.105190949
4514,0.088684374
4515,0.0915703
4516,0.103704676
4517,0.155456713
4518,0.150449451
4519,0.308900733
4520,0.669688451
4521,0.894115434
4522,1.087607206
4523,1.241325849
4524,1.345437746
4525,1.502208771
4526,1.563381028
4527,1.469083249
4528,1.059934362
4529,0.456825488
4530,0.188073482
4531,0.20396106
4532,0.221122884
4533,0.20151485
4534,0.192294525
4535,0.204861317
4536,0.198813414
4537,0.186789431
4538,0.172140538
4539,0.17434128
4540,0.15336127
4541,0.209183802
4542,0.183482286
4543,0.264522253
4544,0.189423908
4545,0.173549978
4546,0.202665999
4547,0.215338207
4548,0.22812082
4549,0.252117426
4550,0.262737348
4551,0.260750057
4552,0.23629727
4553,0.140935082
4554,0.072171094
4555,0.102347896
4556,0.12190839
4557,0.183645289
4558,0.223203947
4559,0.210767083
4560,0.212726885
4561,0.241662107
4562,0.274838636
4563,0.256069954
4564,0.188126251
4565,0.124151677
4566,0.219682959
4567,0.306637706
4568,0.616627513
4569,0.843380615
4570,1.100617598
4571,1.458865478
4572,1.797552055
4573,1.881032497
4574,1.799012165
4575,1.641014276
4576,1.444807634
4577,1.021251241
4578,0.534522186
4579,0.550489189
4580,0.73125473
4581,0.536117656
4582,0.34332943
4583,0.275253041
4584,0.18348584
4585,0.149348508
4586,0.139504662
4587,0.168660075
4588,0.180355924
4589,0.240782082
4590,0.235809028
4591,0.353998978
4592,0.430168041
4593,0.569527764
4594,1.00550278
4595,1.525712586
4596,2.083092097
4597,2.210041963
4598,2.041248105
4599,1.786795747
4600,1.286041424
4601,0.678095372
4602,0.195270049
4603,0.156716359
4604,0.162340982
4605,0.168800102
4606,0.186569078
4607,0.19580303
4608,0.190612517
4609,0.193896891
4610,0.201617377
4611,0.198953916
4612,0.173861404
4613,0.172527973
4614,0.234269566
4615,0.469981729
4616,0.698786549
4617,0.937070221
4618,1.313586693
4619,1.941942721
4620,2.38052495
4621,2.231069008
4622,2.041684265
4623,1.874745939
4624,1.539642675
4625,0.91912706
4626,0.322407721
4627,0.183255808
4628,0.163900502
4629,0.154220874
4630,0.159718305
4631,0.177702068
4632,0.206674136
4633,0.194938373
4634,0.168848363
4635,0.155763213
4636,0.174519292
4637,0.210397324
4638,0.215467716
4639,0.26939517
4640,0.447588134
4641,0.462141463
4642,0.587777902
4643,0.900544863
4644,1.100617281
4645,1.106109965
4646,0.910063851
4647,0.623544415
4648,0.455919891
4649,0.228581114
4650,0.067261902
4651,0.029400463
4652,0.012899652
4653,0.006194004
4654,0.004902164
4655,0.003658982
4656,0.006165152
4657,0.010611203
4658,0.017886457
4659,0.027388335
4660,0.023836117
4661,0.033126363
4662,0.056459421
4663,0.046461857
4664,0.031887831
4665,0.034961943
4666,0.054826831
4667,0.105313579
4668,0.159046175
4669,0.170661386
4670,0.113724897
4671,0.094658436
4672,0.152196576
4673,0.175882609
4674,0.1726705
4675,0.178822197
4676,0.1450893
4677,0.109543624
4678,0.073653292
4679,0.053292115
4680,0.045764381
4681,0.048367288
4682,0.058262995
4683,0.069055173
4684,0.078845805
4685,0.131807985
4686,0.163611715
4687,0.234552915
4688,0.318331269
4689,0.357417876
4690,0.378344931
4691,0.322370264
4692,0.265838815
4693,0.299099426
4694,0.42079913
4695,0.498748007
4696,0.456021156
4697,0.291851842
4698,0.128558558
4699,0.114827424
4700,0.124720781
4701,0.134180845
4702,0.133906608
4703,0.124478619
4704,0.115647357
4705,0.109415376
4706,0.11162559
4707,0.123159408
4708,0.125994153
4709,0.183417138
4710,0.078588375
4711,0.088981251
4712,0.038201154
4713,0.022786094
4714,0.011147159
4715,0.003632469
4716,0.002554812
4717,0.007052709
4718,0.021568245
4719,0.043820713
4720,0.052783214
4721,0.045936533
4722,0.058366336
4723,0.160860449
4724,0.28244618
4725,0.310370005
4726,0.220761024
4727,0.144652234
4728,0.11121006
4729,0.09347414
4730,0.094311625
4731,0.102571147
4732,0.099076366
4733,0.039213057
4734,0.024681622
4735,0.043494964
4736,0.070824493
4737,0.114144865
4738,0.185256952
4739,0.293111077
4740,0.429116134
4741,0.552853873
4742,0.636584802
4743,0.672481726
4744,0.547512639
4745,0.354593057
4746,0.16113691
4747,0.136092754
4748,0.151382545
4749,0.140411782
4750,0.131513578
4751,0.11979064
4752,0.118151726
4753,0.110609497
4754,0.104611813
4755,0.089941053
4756,0.086304813
4757,0.041180967
4758,0.02782185
4759,0.002316295
4760,0.002538393
4761,0.013031372
4762,0.040400545
4763,0.083392931
4764,0.149768832
4765,0.215773497
4766,0.246165071
4767,0.227990298
4768,0.209407523
4769,0.206997575
4770,0.195604187
4771,0.301460275
4772,0.345177352
4773,0.251668877
4774,0.163590638
