,solar
4140,4.401578837
4141,4.139712874
4142,3.240802174
4143,2.581097338
4144,1.700956544
4145,0.938342333
4146,0.296563946
4147,0
4148,0
4149,0
4150,0
4151,0
4152,0
4153,0
4154,0
4155,0
4156,0
4157,0.081077289
4158,0.295276789
4159,1.067536887
4160,1.349545778
4161,2.122391082
4162,1.327544788
4163,2.384087504
4164,3.059970622
4165,3.409744137
4166,3.087629806
4167,2.209457997
4168,1.857998866
4169,1.002869799
4170,0.228257552
4171,0
4172,0
4173,0
4174,0
4175,0
4176,0
4177,0
4178,0
4179,0
4180,0
4181,0.204325613
4182,0.715270292
4183,1.857534195
4184,2.947052851
4185,3.778326035
4186,4.054884668
4187,4.929727452
4188,4.606098836
4189,4.315904584
4190,3.195032047
4191,3.172365364
4192,2.213644932
4193,1.002473611
4194,0.238827529
4195,0
4196,0
4197,0
4198,0
4199,0
4200,0
4201,0
4202,0
4203,0
4204,0
4205,0.193688708
4206,0.942800799
4207,1.435690645
4208,2.956390247
4209,3.67211746
4210,4.149564696
4211,3.052095905
4212,3.426420482
4213,3.180082463
4214,3.436755216
4215,2.569237277
4216,2.020358206
4217,1.060588574
4218,0.277130538
4219,0
4220,0
4221,0
4222,0
4223,0
4224,0
4225,0
4226,0
4227,0
4228,0
4229,0.179860289
4230,0.975846501
4231,2.173713129
4232,3.261239065
4233,4.081992286
4234,3.996433645
4235,4.115682601
4236,4.523482573
4237,3.829894857
4238,3.850667945
4239,2.838790374
4240,2.113227547
4241,1.109585416
4242,0.256849883
4243,0
4244,0
4245,0
4246,0
4247,0
4248,0
4249,0
4250,0
4251,0
4252,0
4253,0.214000582
4254,0.690869941
4255,1.18406863
4256,2.598945066
4257,3.860055819
4258,3.868647122
4259,3.568714859
4260,3.977689815
4261,4.321285903
4262,3.82193915
4263,3.086427081
4264,2.127136581
4265,1.055385505
4266,0.266195025
4267,0
4268,0
4269,0
4270,0
4271,0
4272,0
4273,0
4274,0
4275,0
4276,0
4277,0.164749668
4278,0.961962177
4279,2.201728885
4280,3.299484729
4281,4.116735377
4282,4.642056639
4283,4.92185651
4284,4.929906869
4285,4.416859334
4286,4.109826381
4287,2.891673493
4288,2.247631372
4289,1.09292279
4290,0.232183118
4291,0
4292,0
4293,0
4294,0
4295,0
4296,0
4297,0
4298,0
4299,0
4300,0
4301,0.221713608
4302,0.861541527
4303,1.916506004
4304,2.961120959
4305,3.701851489
4306,4.145633102
4307,4.485924592
4308,4.445945947
4309,4.044298897
4310,3.666408127
4311,3.12058888
4312,2.131553061
4313,1.082727939
4314,0.298830083
4315,0
4316,0
4317,0
4318,0
4319,0
4320,0
4321,0
4322,0
4323,0
4324,0
4325,0.226832277
4326,0.923972901
4327,1.864371108
4328,2.636356772
4329,3.562751726
4330,4.215299975
4331,4.313074127
4332,4.661740304
4333,4.418628751
4334,3.910871223
4335,2.903248036
4336,2.142393765
4337,0.971013499
4338,0.271475794
4339,0
4340,0
4341,0
4342,0
4343,0
4344,0
4345,0
4346,0
4347,0
4348,0
4349,0.196021887
4350,0.636975354
4351,1.044025618
4352,1.31007259
4353,1.806289396
4354,2.186260529
4355,2.608416119
4356,3.441638293
4357,3.555134232
4358,3.275368979
4359,1.928434464
4360,0.298324705
4361,0.299667443
4362,0.245001989
4363,0
4364,0
4365,0
4366,0
4367,0
4368,0
4369,0
4370,0
4371,0
4372,0
4373,0.187310875
4374,0.872444861
4375,1.990930754
4376,2.99031102
4377,3.745656432
4378,4.337762759
4379,4.640102994
4380,4.457504076
4381,3.981414326
4382,3.74041718
4383,3.034489156
4384,1.924408953
4385,1.053017428
4386,0.262506995
4387,0
4388,0
4389,0
4390,0
4391,0
4392,0
4393,0
4394,0
4395,0
4396,0
4397,0.178737054
4398,0.852312162
4399,1.946367106
4400,2.793489393
4401,3.512805535
4402,4.296865464
4403,4.581587293
4404,4.596394171
4405,4.35558993
4406,3.524829026
4407,2.935263549
4408,2.117134454
4409,1.042632757
4410,0.263740833
4411,0
4412,0
4413,0
4414,0
4415,0
4416,0
4417,0
4418,0
4419,0
4420,0
4421,0.176858342
4422,0.613422452
4423,1.460506647
4424,2.743558826
4425,3.736033928
4426,4.015067615
4427,4.207278933
4428,4.139145113
4429,3.717253941
4430,3.386895125
4431,2.632967242
4432,1.799581177
4433,0.728523165
4434,0.226552656
4435,0
4436,0
4437,0
4438,0
4439,0
4440,0
4441,0
4442,0
4443,0
4444,0
4445,0.186144425
4446,0.669027203
4447,1.45553598
4448,2.319967207
4449,2.412139959
4450,2.958722956
4451,3.200546774
4452,2.408443877
4453,2.690362786
4454,1.404198631
4455,1.898037068
4456,1.538539744
4457,1.000371393
4458,0.275119697
4459,0
4460,0
4461,0
4462,0
4463,0
4464,0
4465,0
4466,0
4467,0
4468,0
4469,0.085979829
4470,0.346421163
4471,0.682309163
4472,1.105515326
4473,1.449537805
4474,1.542928944
4475,1.718874145
4476,1.602257754
4477,1.656951087
4478,1.264151189
4479,0.935587467
4480,0.932707166
4481,0.437136109
4482,0.136728619
4483,0
4484,0
4485,0
4486,0
4487,0
4488,0
4489,0
4490,0
4491,0
4492,0
4493,0.060151004
4494,0.257046261
4495,0.454648294
4496,1.409275666
4497,1.789827462
4498,1.985559679
4499,3.836735788
4500,3.880500233
4501,4.082745261
4502,3.82108009
4503,3.176157155
4504,1.998865232
4505,1.053104128
4506,0.25524332
4507,0
4508,0
4509,0
4510,0
4511,0
4512,0
4513,0
4514,0
4515,0
4516,0
4517,0.170871439
4518,0.767240087
4519,1.785757208
4520,2.875672432
4521,3.846199586
4522,4.176653841
4523,4.455030408
4524,4.190211366
4525,4.00890221
4526,3.663885929
4527,2.536964612
4528,1.938516911
4529,0.942516301
4530,0.272383402
4531,0
4532,0
4533,0
4534,0
4535,0
4536,0
4537,0
4538,0
4539,0
4540,0
4541,0.135365516
4542,0.883978459
4543,2.106356699
4544,3.202991807
4545,4.035342305
4546,3.880023281
4547,4.90218578
4548,4.893875064
4549,4.644419756
4550,3.827043291
4551,3.344897499
4552,2.300600061
4553,1.105569453
4554,0.185490375
4555,0
4556,0
4557,0
4558,0
4559,0
4560,0
4561,0
4562,0
4563,0
4564,0
4565,0.123679129
4566,0.300995318
4567,1.079400845
4568,2.734076228
4569,3.551387919
4570,4.1430507
4571,3.191355399
4572,3.468734493
4573,3.718153468
4574,3.952249036
4575,2.11073417
4576,1.912925529
4577,1.052981847
4578,0.247284017
4579,0
4580,0
4581,0
4582,0
4583,0
4584,0
4585,0
4586,0
4587,0
4588,0
4589,0.166863803
4590,0.679692042
4591,1.554317224
4592,2.443290215
4593,3.037581899
4594,4.141927899
4595,3.978375584
4596,3.046324502
4597,2.340816005
4598,2.269919251
4599,2.664383819
4600,2.114835491
4601,1.028907529
4602,0.23257864
4603,0
4604,0
4605,0
4606,0
4607,0
4608,0
4609,0
4610,0
4611,0
4612,0
4613,0.149770809
4614,0.632680354
4615,1.551782752
4616,2.420842421
4617,2.69807532
4618,3.333694917
4619,3.631706653
4620,2.935678569
4621,3.201410832
4622,2.98402586
4623,2.559515879
4624,1.866800013
4625,0.85911704
4626,0.254486576
4627,0
4628,0
4629,0
4630,0
4631,0
4632,0
4633,0
4634,0
4635,0
4636,0
4637,0.167326339
4638,0.816233298
4639,1.710137371
4640,2.699770571
4641,3.222192962
4642,3.609558346
4643,3.352215759
4644,2.860264569
4645,2.414960151
4646,2.206190564
4647,1.085917677
4648,0.536688829
4649,0.277294196
4650,0.077485522
4651,0
4652,0
4653,0
4654,0
4655,0
4656,0
4657,0
4658,0
4659,0
4660,0
4661,0.10981447
4662,0.479253207
4663,0.660715455
4664,0.53236271
4665,1.583070811
4666,1.943020994
4667,2.114714466
4668,1.825634522
4669,1.959667107
4670,0.242946755
4671,0.185320989
4672,0.661290433
4673,0.480420141
4674,0.139729746
4675,0
4676,0
4677,0
4678,0
4679,0
4680,0
4681,0
4682,0
4683,0
4684,0
4685,0.148321197
4686,0.514841017
4687,1.492976294
4688,2.158995964
4689,3.275149715
4690,3.467730406
4691,3.819229912
4692,3.002916803
4693,3.399728235
4694,3.578281087
4695,2.727994424
4696,1.622946768
4697,1.055380288
4698,0.206860911
4699,0
4700,0
4701,0
4702,0
4703,0
4704,0
4705,0
4706,0
4707,0
4708,0
4709,0.122496153
4710,0.810250245
4711,1.968137087
4712,3.009382869
4713,3.775610695
4714,4.064674732
4715,3.998944169
4716,4.051875119
4717,4.004818796
4718,3.089541561
4719,2.856752821
4720,2.115197156
4721,1.026902239
4722,0.221673066
4723,0
4724,0
4725,0
4726,0
4727,0
4728,0
4729,0
4730,0
4731,0
4732,0
4733,0.144172988
4734,0.795353986
4735,1.828015667
4736,2.783503019
4737,3.503803928
4738,3.564142075
4739,3.753248384
4740,4.165840798
4741,3.276809974
4742,3.223837686
4743,2.201375873
4744,0.970387731
4745,0.560054261
4746,0.180333641
4747,0
4748,0
4749,0
4750,0
4751,0
4752,0
4753,0
4754,0
4755,0
4756,0
4757,0.141292891
4758,0.654958859
4759,1.211657399
4760,2.115597563
4761,3.2004291
4762,3.711301546
4763,4.13953759
4764,4.113291843
4765,4.05368357
4766,3.366541537
4767,2.470533769
4768,1.941466922
4769,0.976340308
4770,0.250767635
4771,0
4772,0
4773,0
4774,0
4775,0
4776,0
4777,0
4778,0
4779,0
4780,0
4781,0.153060336
4782,0.786820724
4783,1.617012946
4784,2.846653419
4785,3.642850157
4786,4.18768373
4787,4.461048837
4788,4.497256318
4789,4.157557473
4790,3.764160196
4791,3.01827844
4792,2.044485059
4793,1.008815715
4794,0.247632954
4795,0
4796,0
4797,0
4798,0
4799,0
4800,0
4801,0
4802,0
4803,0
4804,0
4805,0.152184883
4806,0.763914432
4807,1.805714336
4808,2.700528787
4809,3.601261442
4810,3.953605987
4811,3.887393704
4812,4.05302383
4813,3.937343198
4814,3.43132237
4815,2.868483628
4816,1.933051026
4817,1.005995675
4818,0.252964915
4819,0
4820,0
4821,0
4822,0
4823,0
4824,0
4825,0
4826,0
4827,0
4828,0
4829,0.135883294
4830,0.498332244
4831,1.447968398
4832,2.676958902
4833,3.767502127
4834,4.168180651
4835,4.04068793
4836,3.875506363
4837,3.469043479
4838,3.331946889
4839,2.894713988
4840,1.714159069
4841,0.906456592
4842,0.243743923
4843,0
4844,0
4845,0
4846,0
4847,0
4848,0
4849,0
4850,0
4851,0
4852,0
4853,0.136798565
4854,0.706445081
4855,1.689080814
4856,2.709850961
4857,3.467889343
4858,4.005196854
4859,4.003634178
4860,3.791074825
4861,3.483366096
4862,2.634138422
4863,1.687972691
4864,0.817841449
4865,0.334539693
4866,0.093380379
4867,0
4868,0
4869,0
4870,0
4871,0
4872,0
4873,0
4874,0
4875,0
4876,0
4877,0.132177893
4878,0.637221499
4879,1.036858441
4880,1.653417448
4881,1.573809627
4882,2.251787165
4883,2.498763166
4884,2.787434552
4885,3.908710892
4886,2.804951996
4887,2.377521054
4888,1.329032439
4889,0.424969136
4890,0.110366263
4891,0
4892,0
4893,0
4894,0
4895,0
4896,0
4897,0
4898,0
4899,0
4900,0
4901,0.077195388
4902,0.416227689
4903,0.938528765
4904,2.357761472
4905,3.237383053
4906,3.772222905
4907,3.775032827
4908,3.770408286
4909,4.182867265
4910,3.780273286
4911,2.700550742
4912,2.047099422
4913,0.759247465
4914,0.188343952
4915,0
4916,0
4917,0
4918,0
4919,0
4920,0
4921,0
4922,0
4923,0
4924,0
4925,0.12203268
4926,0.50728398
4927,1.027431877
4928,1.310704422
4929,2.563156549
4930,2.401012073
4931,2.022404937
4932,2.472183379
4933,2.341857244
4934,1.72461119
4935,1.521175577
4936,0.998567908
4937,0.462732524
4938,0.133497386
4939,0
4940,0
4941,0
4942,0
4943,0
4944,0
4945,0
4946,0
4947,0
4948,0
4949,0.10966017
4950,0.543346526
4951,1.273528413
4952,2.000682877
4953,2.245793596
4954,2.116446297
4955,3.239205016
4956,2.986700033
4957,3.737898812
4958,3.257510546
4959,1.995262741
4960,1.74403511
4961,0.817177416
4962,0.205115168
4963,0
4964,0
4965,0
4966,0
4967,0
4968,0
4969,0
4970,0
4971,0
4972,0
4973,0.098588278
4974,0.545489943
4975,1.195046864
4976,1.929529428
4977,2.032761976
4978,2.068339065
4979,1.707429425
4980,1.965924319
4981,1.850878011
4982,1.522331726
4983,1.641867201
4984,1.069739177
4985,0.710667704
4986,0.196493696
4987,0
4988,0
4989,0
4990,0
4991,0
4992,0
4993,0
4994,0
4995,0
4996,0
4997,0.105041491
4998,0.573097149
4999,1.168044773
5000,2.298302849
5001,3.17534988
5002,3.7096558
5003,3.891000204
5004,3.542154184
5005,2.652116367
5006,2.623496299
5007,1.26262077
5008,0.781109588
5009,0.444428534
5010,0.122177921
5011,0
5012,0
5013,0
5014,0
5015,0
5016,0
5017,0
5018,0
5019,0
5020,0
5021,0.090040723
5022,0.52363688
5023,1.120475469
5024,1.204128836
5025,1.182283658
5026,1.54832221
5027,2.334115948
5028,1.466179222
5029,1.864832447
5030,2.129817392
5031,2.002554574
5032,1.565905838
5033,0.674987411
5034,0.147154039
5035,0
5036,0
5037,0
5038,0
5039,0
5040,0
5041,0
5042,0
5043,0
5044,0
5045,0.080557726
5046,0.746707332
5047,1.994854886
5048,3.142551611
5049,4.017123334
5050,4.590196058
5051,4.8630433
5052,4.864146466
5053,4.590045572
5054,4.046572492
5055,3.243657512
5056,2.184219143
5057,0.984933176
5058,0.126538113
5059,0
5060,0
5061,0
5062,0
5063,0
5064,0
5065,0
5066,0
5067,0
5068,0
5069,0.076566149
5070,0.724141818
5071,1.917328526
5072,2.997350882
5073,3.71545085
5074,4.287029467
5075,4.542460417
5076,4.447525022
5077,3.867924312
5078,3.609658939
5079,3.022598218
5080,2.03611338
5081,0.942629564
5082,0.163023154
5083,0
5084,0
5085,0
5086,0
5087,0
5088,0
5089,0
5090,0
5091,0
5092,0
5093,0.077689798
5094,0.699615815
5095,1.82803237
5096,2.855915002
5097,3.640737025
5098,4.173775462
5099,4.454684437
5100,4.360005987
5101,4.190650334
5102,3.612433017
5103,2.797603492
5104,1.972099932
5105,0.833234616
5106,0.16483863
5107,0
5108,0
5109,0
5110,0
5111,0
5112,0
5113,0
5114,0
5115,0
5116,0
5117,0.095204525
5118,0.634952704
5119,1.45670381
5120,2.37611885
5121,3.432847076
5122,3.815521811
5123,3.680422915
5124,1.2747306
5125,2.088376636
5126,1.397119286
5127,0.393665639
5128,0.63916185
5129,0.490481842
5130,0.11223531
5131,0
5132,0
5133,0
5134,0
5135,0
5136,0
5137,0
5138,0
5139,0
5140,0
5141,0.085093892
5142,0.695011731
5143,1.430335665
5144,2.635546798
5145,3.607879044
5146,4.236019504
5147,4.556136804
5148,4.147954441
5149,3.556866676
5150,3.818074472
5151,2.323485437
5152,1.174294411
5153,0.40361669
5154,0.089591791
5155,0
5156,0
5157,0
5158,0
5159,0
5160,0
5161,0
5162,0
5163,0
5164,0
5165,0.081594788
5166,0.706300547
5167,1.763029705
5168,2.837802233
5169,3.719070279
5170,4.322614985
5171,4.660198474
5172,4.712033611
5173,4.495421287
5174,3.969676018
5175,3.17002137
5176,2.106470562
5177,0.926191383
5178,0.13101792
5179,0
5180,0
5181,0
5182,0
5183,0
5184,0
5185,0
5186,0
5187,0
5188,0
5189,0.061708967
5190,0.520819015
5191,0.991831743
5192,2.283320969
5193,3.137122202
5194,3.257237835
5195,4.978375714
5196,5.008295275
5197,4.344774708
5198,3.242216708
5199,2.569000577
5200,1.824656249
5201,0.959888738
5202,0.138116723
5203,0
5204,0
5205,0
5206,0
5207,0
5208,0
5209,0
5210,0
5211,0
5212,0
5213,0.070637114
5214,0.704750917
5215,1.757837702
5216,2.481052934
5217,3.109446637
5218,3.604297997
5219,3.399800501
5220,2.116996601
5221,2.285627313
5222,2.260406232
5223,2.4356442
5224,1.943523543
5225,0.823606258
5226,0.145242291
5227,0
5228,0
5229,0
5230,0
5231,0
5232,0
5233,0
5234,0
5235,0
5236,0
5237,0.000916576
5238,0.096177544
5239,0.484628854
5240,0.767646556
5241,0.858071048
5242,0.766280958
5243,0.701901064
5244,0.563798526
5245,0.810182939
5246,1.096186882
5247,0.709930503
5248,0.572634247
5249,0.178097786
5250,0.024608562
5251,0
5252,0
5253,0
5254,0
5255,0
5256,0
5257,0
5258,0
5259,0
5260,0
5261,0.057011798
5262,0.543657879
5263,1.12397377
5264,1.508556551
5265,2.743325759
5266,3.265183701
5267,3.441726157
5268,3.457555797
5269,3.532791764
5270,3.381642773
5271,2.580192523
5272,2.097007529
5273,0.909336755
5274,0.122571076
5275,0
5276,0
5277,0
5278,0
5279,0
5280,0
5281,0
5282,0
5283,0
5284,0
5285,0.054007849
5286,0.674911644
5287,1.873201651
5288,2.984232993
5289,3.809511077
5290,4.321862914
5291,4.594153113
5292,4.336373891
5293,4.417464203
5294,3.914066062
5295,3.115148207
5296,2.041235753
5297,0.876690155
5298,0.105442846
5299,0
5300,0
5301,0
5302,0
5303,0
5304,0
5305,0
5306,0
5307,0
5308,0
5309,0.047543027
5310,0.667528142
5311,1.841601608
5312,2.925387484
5313,3.7554836
5314,3.893072586
5315,4.660436493
5316,4.301253832
5317,3.773388901
5318,2.724148849
5319,2.387940738
5320,1.721394738
5321,0.769664377
5322,0.115918638
5323,0
5324,0
5325,0
5326,0
5327,0
5328,0
5329,0
5330,0
5331,0
5332,0
5333,0.043685186
5334,0.514589332
5335,1.428893293
5336,1.671395498
5337,2.5203945
5338,3.507798156
5339,3.615297693
5340,2.780940854
5341,3.07918852
5342,3.030958655
5343,1.802493912
5344,0.944993647
5345,0.455814828
5346,0.068952467
5347,0
5348,0
5349,0
5350,0
5351,0
5352,0
5353,0
5354,0
5355,0
5356,0
5357,0.038019845
5358,0.419827914
5359,0.751996823
5360,1.326446881
5361,1.857398943
5362,1.893714251
5363,2.643772993
5364,3.084672509
5365,2.94098714
5366,2.898816619
5367,2.030888846
5368,1.418087826
5369,0.639915917
5370,0.091254608
5371,0
5372,0
5373,0
5374,0
5375,0
5376,0
5377,0
5378,0
5379,0
5380,0
5381,0.056666849
5382,0.635668715
5383,1.711983333
5384,2.777029042
5385,3.559064871
5386,3.976060806
5387,4.571926181
5388,4.673203492
5389,4.230673888
5390,3.429202179
5391,2.906514051
5392,1.957705723
5393,0.821605132
5394,0.100411713
5395,0
5396,0
5397,0
5398,0
5399,0
5400,0
5401,0
5402,0
5403,0
5404,0
5405,0.040384847
5406,0.601063359
5407,1.453276651
5408,2.054291273
5409,2.293980197
5410,2.579541985
5411,3.084148046
5412,3.123723682
5413,2.376693337
5414,1.318480574
5415,1.553809653
5416,1.180371701
5417,0.551950742
5418,0.076443591
5419,0
5420,0
5421,0
5422,0
5423,0
5424,0
5425,0
5426,0
5427,0
5428,0
5429,0.008242202
5430,0.269131408
5431,0.911960267
5432,0.658460343
5433,0.889355546
5434,1.021901772
5435,0.791776683
5436,1.196265991
5437,1.458874019
5438,1.250197698
5439,1.17151483
5440,0.636544105
5441,0.414601539
5442,0.063657118
5443,0
5444,0
5445,0
5446,0
5447,0
5448,0
5449,0
5450,0
5451,0
5452,0
5453,0.034034942
5454,0.625788853
5455,1.707657911
5456,2.704374776
5457,3.375958295
5458,3.819601351
5459,3.816264599
5460,3.607001145
5461,3.901354614
5462,3.263085273
5463,2.610689702
5464,1.416476734
5465,0.774372475
5466,0.075766965
5467,0
5468,0
5469,0
5470,0
5471,0
5472,0
5473,0
5474,0
5475,0
5476,0
5477,0.030992849
5478,0.612495005
5479,1.76230667
5480,2.854023371
5481,3.656372079
5482,4.155318136
5483,4.329344353
5484,4.43481565
5485,4.19709085
5486,3.470299086
5487,2.673364083
5488,1.654859406
5489,0.742058578
5490,0.068919126
5491,0
5492,0
5493,0
5494,0
5495,0
5496,0
5497,0
5498,0
5499,0
5500,0
5501,0.011938849
5502,0.430394089
5503,0.760681288
5504,0.515722982
5505,1.333557198
5506,1.408880379
5507,1.727250201
5508,2.075269375
5509,3.780412162
5510,3.432063376
5511,0.896005069
5512,0.262760155
5513,0.111990792
5514,0.00069049
5515,0
5516,0
5517,0
5518,0
5519,0
5520,0
5521,0
5522,0
5523,0
5524,0
5525,0.035605993
5526,0.585898947
5527,1.587320275
5528,2.889210504
5529,3.596792249
5530,4.28882218
5531,4.574763811
5532,4.399790322
5533,4.30352854
5534,3.756203949
5535,2.918183135
5536,1.844343278
5537,0.715807719
5538,0.049552593
5539,0
5540,0
5541,0
5542,0
5543,0
5544,0
5545,0
5546,0
5547,0
5548,0
5549,0.023071768
5550,0.60964741
5551,1.853766799
5552,3.042605533
5553,3.925676424
5554,4.494293503
5555,4.766996263
5556,4.753187379
5557,4.436657518
5558,3.864619809
5559,2.999807988
5560,1.896499315
5561,0.730118307
5562,0.043855253
5563,0
5564,0
5565,0
5566,0
5567,0
5568,0
5569,0
5570,0
5571,0
5572,0
5573,0.017159343
5574,0.584292056
5575,1.680129264
5576,2.431880493
5577,3.092601382
5578,3.483044191
5579,4.096811752
5580,4.048189738
5581,4.321169343
5582,2.736979665
5583,2.008793949
5584,1.80449353
5585,0.684682754
5586,0.060184847
5587,0
5588,0
5589,0
5590,0
5591,0
5592,0
5593,0
5594,0
5595,0
5596,0
5597,0.011752917
5598,0.565933623
5599,0.969263933
5600,1.707894322
5601,3.180399552
5602,4.073833009
5603,4.362887313
5604,4.586191981
5605,3.97119828
5606,3.10518055
5607,2.866660323
5608,1.76818258
5609,0.671528165
5610,0.05125526
5611,0
5612,0
5613,0
5614,0
5615,0
5616,0
5617,0
5618,0
5619,0
5620,0
5621,0
5622,0.52832413
5623,1.25245071
5624,2.782877668
5625,3.614508744
5626,4.303060983
5627,3.966953919
5628,4.308613235
5629,3.928530283
5630,3.669292326
5631,3.036346896
5632,1.926126283
5633,0.695934443
5634,0.040256684
5635,0
5636,0
5637,0
5638,0
5639,0
5640,0
5641,0
5642,0
5643,0
5644,0
5645,0.002332862
5646,0.591627702
5647,1.807492874
5648,2.986652573
5649,3.876273624
5650,4.438939161
5651,4.702155942
5652,4.711786263
5653,4.237353636
5654,3.895046719
5655,3.019922447
5656,1.876346298
5657,0.686192803
5658,0.029667989
5659,0
5660,0
5661,0
5662,0
5663,0
5664,0
5665,0
5666,0
5667,0
5668,0
5669,0
5670,0.583306736
5671,1.725863923
5672,2.881512814
5673,3.781887999
5674,4.402624577
5675,3.985135192
5676,4.219880172
5677,3.483190691
5678,2.120776595
5679,1.536132195
5680,0.919780709
5681,0.473293426
5682,0.014664745
5683,0
5684,0
5685,0
5686,0
5687,0
5688,0
5689,0
5690,0
5691,0
5692,0
5693,0
5694,0.57712928
5695,1.766128613
5696,2.922098887
5697,3.655500824
5698,4.458405098
5699,4.706147644
5700,4.137052602
5701,3.775978648
5702,3.186257251
5703,2.274248081
5704,1.647531225
5705,0.647568568
5706,0.009014339
5707,0
5708,0
5709,0
5710,0
5711,0
5712,0
5713,0
5714,0
5715,0
5716,0
5717,0
5718,0.544574065
5719,1.530607279
5720,2.346739745
5721,3.328325733
5722,3.763293916
5723,4.041355991
5724,4.078215405
5725,4.060697592
5726,3.382780863
5727,2.586864268
5728,1.644425641
5729,0.603306648
5730,0.003542409
5731,0
5732,0
5733,0
5734,0
5735,0
5736,0
5737,0
5738,0
5739,0
5740,0
5741,0
5742,0.517504731
5743,1.654131132
5744,2.683311268
5745,3.186255682
5746,3.429469889
5747,3.900284808
5748,3.815772066
5749,3.676866537
5750,3.482283924
5751,2.51497167
5752,1.427088896
5753,0.524289066
5754,0
5755,0
5756,0
5757,0
5758,0
5759,0
5760,0
5761,0
5762,0
5763,0
5764,0
5765,0
5766,0.242375978
5767,0.60201696
5768,0.647350048
5769,0.468636229
5770,0.740019306
5771,0.81899973
5772,0.455971526
5773,0.610201913
5774,0.526391577
5775,0.248918119
5776,0.060329992
5777,0.017578832
5778,0
5779,0
5780,0
5781,0
5782,0
5783,0
5784,0
5785,0
5786,0
5787,0
5788,0
5789,0
5790,0.55029922
5791,1.653070714
5792,2.950884138
5793,3.755977299
5794,4.48573784
5795,4.727153236
5796,4.699647557
5797,4.247445703
5798,3.286906378
5799,2.90920338
5800,1.708381566
5801,0.574062624
5802,0
5803,0
5804,0
5805,0
5806,0
5807,0
5808,0
5809,0
5810,0
5811,0
5812,0
5813,0
5814,0.532193149
5815,1.681353423
5816,2.12594764
5817,3.742360656
5818,4.350109793
5819,4.246836007
5820,3.60951141
5821,3.179889016
5822,1.924268744
5823,1.719793731
5824,1.116743805
5825,0.391902635
5826,0
5827,0
5828,0
5829,0
5830,0
5831,0
5832,0
5833,0
5834,0
5835,0
5836,0
5837,0
5838,0.546437294
5839,1.729333684
5840,2.986754234
5841,4.058759785
5842,4.170296126
5843,4.240408444
5844,4.232100801
5845,3.437515871
5846,2.50505202
5847,1.613119807
5848,1.061646889
5849,0.376194859
5850,0
5851,0
5852,0
5853,0
5854,0
5855,0
5856,0
5857,0
5858,0
5859,0
5860,0
5861,0
5862,0.112153125
5863,0.542744064
5864,0.743760725
5865,1.247245795
5866,1.634972517
5867,1.601813139
5868,1.848401742
5869,0.907363591
5870,1.042336682
5871,0.837336244
5872,0.302118143
5873,0.099272592
5874,0
5875,0
5876,0
5877,0
5878,0
5879,0
5880,0
5881,0
5882,0
5883,0
5884,0
5885,0
5886,0.288885933
5887,0.734968672
5888,1.150856731
5889,1.547558282
5890,1.740188698
5891,2.08644462
5892,1.190895939
5893,2.062305597
5894,2.661077982
5895,2.406543534
5896,1.661479814
5897,0.514627757
5898,0
5899,0
5900,0
5901,0
5902,0
5903,0
5904,0
5905,0
5906,0
5907,0
5908,0
5909,0
5910,0.520801777
5911,1.755353206
5912,2.950322915
5913,3.866389965
5914,4.465475424
5915,4.768333774
5916,4.4194226
5917,4.165861457
5918,3.812601518
5919,2.861212724
5920,1.66719562
5921,0.492511641
5922,0
5923,0
5924,0
5925,0
5926,0
5927,0
5928,0
5929,0
5930,0
5931,0
5932,0
5933,0
5934,0.487178077
5935,1.323398369
5936,2.812766149
5937,3.545938287
5938,3.978603748
5939,4.412033688
5940,4.383393483
5941,4.079899905
5942,3.465893001
5943,2.549237348
5944,1.270166229
5945,0.365429676
5946,0
5947,0
5948,0
5949,0
5950,0
5951,0
5952,0
5953,0
5954,0
5955,0
5956,0
5957,0
5958,0.089520358
5959,0.374828399
5960,0.147490774
5961,0.461844816
5962,0.341430225
5963,0.446142492
5964,0.736711371
5965,0.637652416
5966,0.672124925
5967,0.550120277
5968,0.239743604
5969,0.054103762
5970,0
5971,0
5972,0
5973,0
5974,0
5975,0
5976,0
5977,0
5978,0
5979,0
5980,0
5981,0
5982,0.509364205
5983,1.01589387
5984,1.225135864
5985,2.775774551
5986,3.879321805
5987,3.513401758
5988,2.789478716
5989,3.88315333
5990,3.914846055
5991,2.925197248
5992,1.67681108
5993,0.463065701
5994,0
5995,0
5996,0
5997,0
5998,0
5999,0
6000,0
6001,0
6002,0
6003,0
6004,0
6005,0
6006,0.506136989
6007,1.761556958
6008,3.000970512
6009,3.96991187
6010,4.576670834
6011,4.252398921
6012,3.010023932
6013,3.398940795
6014,3.286637093
6015,2.374482461
6016,1.656485062
6017,0.441866634
6018,0
6019,0
6020,0
6021,0
6022,0
6023,0
6024,0
6025,0
6026,0
6027,0
6028,0
6029,0
6030,0.502004863
6031,1.811913305
6032,3.08966597
6033,4.055274779
6034,4.667663379
6035,3.512578238
6036,2.616263847
6037,3.452796659
6038,3.915554568
6039,2.273688142
6040,1.431335718
6041,0.422710107
6042,0
6043,0
6044,0
6045,0
6046,0
6047,0
6048,0
6049,0
6050,0
6051,0
6052,0
6053,0
6054,0.49213897
6055,1.771496508
6056,3.020770248
6057,3.981497803
6058,4.533918395
6059,4.799008623
6060,4.740934113
6061,4.155096526
6062,3.358207571
6063,2.150457261
